gene	genoa_ea_s	genoa_aa_s	geuv_yri_s	geuv_eur_s	geuv_eur	geuv_yri	ea	aa	genoa_ea	genoa_aa
ALKBH1	4.086623381270766e-4	0.003985633582839938	0.004903822696441688	5.093224534257405e-4	0.004492579666241838	0.013400302179180158	0.025	0.051	0.0039057959232665805	5.00253427697927e-4
ALKBH8	0.009231733103305054	0.0067421608506038405	0.024371246725496728	0.006065103201218144	0.005478078194454499	0.02222102657622747	0.038	0.052	NA	0.0010241617949349473
ALMS1	0.05322335342611343	0.11582080614909211	0.06440689251483586	0.17294462377414083	0.23056586183437155	0.18137384358161193	0.52	0.5	0.0756752198327827	0.1655966116589709
ALOX5	0.0394678697248065	0.003985391163162648	0.04041448292740778	0.0258727006342939	0.09710788661121796	0.03432607451989626	0.14	0.063	0.037603204738664	1.9272008922356244e-4
ALOX5AP	0.0024204709695224962	3.694034479454315e-4	0.006309549853067946	8.140534441412896e-4	3.629406675108387e-5	0.005984995002699881	0.0017	0.0098	0.0025906046295411478	8.919627369499696e-4
ALPK1	0.004867597108137239	0.0031089220526104803	0.014427448780141199	0.021357137098444615	0.027898751927178694	0.007033582286272848	0.1	0.087	0.019027366834571808	NA
ALPK2	3.159614074539825e-6	1.9974370821186125e-4	0.0036976797793783064	4.435718997888741e-4	0.005431511419413057	0.031627036164354895	0.056	4.2e-4	0.020532861444781808	4.755511802231298e-5
ALS2	0.09357703726650916	0.04028297836868139	0.0073659870738145734	0.015272263280899666	0.006904772242760705	0.019507426335129273	0.39	0.53	NA	0.03800696592322276
ALS2CR12	2.0032777690159894e-4	0.012732412462068755	0.004170086512718976	0.02022852449220204	0.005960838115309182	0.04134317205545705	0.014	0.06	3.34729700193843e-4	1.004482458192512e-4
AMACR	0.002658151856499709	0.003075670342162506	NA	0.008285229112771667	0.16596264907764596	0.004891908610199119	0.23	0.0047	0.09975261434565916	2.6791864221842142e-5
AMDHD1	6.558274072770323e-6	0.006953016900437776	0.01292288317934461	9.805743588930673e-4	0.19166701323348156	0.017032806745540717	0.091	0.014	0.03878944093600737	0.001450719914206382
AMFR	0.01982569284822776	0.018055600492026123	0.029026478509583488	0.01727734641069339	0.006464553524521435	0.006700694031796142	0.092	0.063	NA	0.010170433337417828
AMIGO1	0.04562356628774029	0.005540784319037743	1.0864705093788812e-4	0.21548183070325516	0.21191035486279305	3.2359859313074756e-4	0.094	6.6e-4	0.0456235662877403	0.0026346557145270435
AMPD3	0.013819969047041565	6.774641201912787e-4	0.0011602452172776831	0.03806758148633161	0.025436471711093527	7.904574370988244e-4	0.25	0.064	0.008348237166506057	NA
AMT	0.07301415210208638	0.00914641969297239	0.06293349358397783	0.04029707519423352	0.039680363871928005	0.05411741635020021	0.12	0.089	0.04918084112493867	0.009321450919150452
AMY2B	0.017029049026610937	7.474290286122343e-5	0.014392096794162514	0.00562595985296574	0.0033967471908622447	1.5118586746550013e-5	0.13	0.078	NA	0.002386265143217643
AMZ2	0.06900646577029083	0.030088288645733048	0.11999356935037121	0.12148519392878561	0.14751171694431753	0.1349403580504072	0.23	0.13	0.07300603960556687	0.04622146216104231
AMZ2P1	0.01568758414481315	2.2103664362661934e-4	0.011619830624236016	0.1337944422324577	0.1380657079218472	0.16099311328692814	0.071	0.1	0.01784371389071866	0.052686155861291786
ANAPC13	0.168053600855265	0.2069512092786504	0.24106385869054778	0.28408098162601114	0.2909515491041359	0.36554392160909666	0.52	0.52	0.16828194758272977	0.2897945793706975
ANGEL1	0.0035513233920411507	0.002650876240673025	0.017463102658338118	0.008532900785918712	0.009653057637535675	0.04598912788971003	0.058	0.014	0.0012332419929991475	7.157223627112864e-4
ANGEL2	0.020789738134036197	0.002946498172290558	NA	0.008005066958212825	0.007567505233836352	0.006057276556091937	0.16	0.06	0.01565863332851972	0.00530437220889011
ANGPTL6	0.0051744829170314	0.0023886290416530336	2.4035626257149186e-5	0.02776345165021117	0.15592592800456564	0.024339993043132658	0.19	0.0061	0.06679147372485784	0.027570597004403653
ANK1	0.0014603713633682142	2.2360208183829622e-4	1.474019594857822e-4	0.004785873367058893	0.039431753588067636	0.0627680674787238	0.057	0.0015	0.030356409088687333	1.3369311043717763e-4
ANK3	0.2504573217668031	0.07658605743950575	0.0631601750638238	0.07452632715665353	0.07525247538437975	0.057780773738934206	0.32	0.13	0.2495205675624942	0.02814219168842988
ANKDD1A	0.6506423438581199	0.35209777428706734	0.06273877096713905	0.061044736297625087	0.06511714085432262	0.08209325497791874	0.68	0.46	0.6529354996476386	NA
ANKH	0.08905724071418344	0.023502949400138192	3.296695540019927e-4	0.052079119108781054	0.05862833983010547	0.08600600362481886	0.12	0.16	0.11686304620064952	1.6315173788718982e-4
ANKLE1	0.015590881010826757	0.10187244717921581	0.07564116553397612	0.024164936209020042	0.07886362605920709	0.13930129951511608	0.094	0.32	0.00664105444844532	0.13464445301189523
ANKRA2	0.0016272278852773497	0.007487515235841982	1.9738831664211314e-4	3.5458802278360614e-4	2.00130818366217e-4	1.9562450050239762e-6	0.023	0.074	NA	8.54828525006536e-5
ANKRD10	0.005519880358732252	0.0031603099324825023	4.3203337005769495e-4	0.002134804671799246	0.0016129512973386238	0.007630226288152433	0.046	0.12	NA	0.001059176128413181
ANKRD12	0.007859160737312056	0.016338527259851413	0.018556507141992938	0.0013837465468374394	0.0024317113894193523	0.01604554171464074	0.059	0.033	NA	0.0015593550449806712
ANKRD13A	0.006351436268188242	0.015909016191118026	0.027580568536487955	5.695876881491213e-5	0.0012244434825539464	0.02313525983706179	0.035	0.016	0.0010333696198809293	0.008380140315218004
ANKRD13D	0.0018755819421083604	3.2080097809810695e-4	0.006643925953761698	1.1969066405897835e-5	4.266686776275192e-4	5.826855916715226e-4	0.03	0.012	NA	7.104563635829126e-4
ANKRD16	0.00923009744545842	5.861306687746042e-4	NA	0.0014867795262957088	0.0032785974742257726	0.13981297295783612	0.0084	0.072	NA	0.007001998553007664
ANKRD26	0.040422266766864445	0.01643027746799546	0.019359639949484142	0.022560749525032862	0.02127142431215661	0.033052599439702436	0.38	0.44	7.678551440600983e-4	NA
ANKRD27	0.0035927043989889755	0.0067835787069485155	0.003784668991479294	0.07212846810736943	0.00688943162768719	0.09486440222249201	0.082	0.21	0.010673428225107804	NA
ANKRD28	4.0092254887733243e-4	0.0044271223798376695	0.008256404075732289	0.013039522560865173	0.0011467872274552842	0.07278641806632333	0.0027	0.11	0.005704927621214222	NA
ANKRD40	0.008153328897907972	0.017107875194495952	0.10714104183838549	0.03151836992409087	0.0336644315122046	0.07587703157104335	0.067	0.086	0.005832443101731563	0.003047869355927525
ANKRD44	0.04990821576030192	0.027308828060876363	0.04596060340226098	0.006372775104857894	0.013875680726688622	0.03749489636669276	0.083	0.097	0.005164864377098903	NA
ANKRD50	0.004387530415663541	0.0026754103158149007	4.110889592635482e-4	6.326580210890223e-4	0.0010255810438565718	0.002210228715539892	0.043	0.018	0.004625336203318784	1.4029712779694864e-4
ANKS3	0.006037637094557266	9.704759886212992e-4	1.072169868877112e-4	0.011944760106368971	5.205180169348439e-7	0.12932776084296696	0.0043	0.091	0.0029695343916913133	9.821967553324757e-4
ANLN	0.015430767995625462	0.009674008339312807	0.030309271073202953	0.0040009386512223554	0.005977279840579827	0.02834312723772937	0.06	0.082	1.1761521474250408e-4	0.0010698195617581234
ANP32E	0.008804101961064017	1.643555561451329e-4	0.06292333025436596	0.010587721766779431	0.008809429628894845	0.013391977421663058	0.044	0.031	0.0030667171589792504	0.006503942471916286
ANXA1	0.02049840993863279	3.782804616324972e-4	1.339749393702162e-6	0.02479638786081731	0.04187024689123905	0.05670402257442764	0.1	0.18	0.03330141164820737	0.001622237075374021
ANXA2	0.0065675456359750245	7.630600204667826e-4	0.015476335840128594	0.03548120532769847	0.0033011701261420464	4.189247169026319e-4	0.027	0.039	9.834948178748513e-4	9.344350116635008e-4
ANXA3	0.03619904681506625	0.022865748376673482	0.010912276072969658	0.061153910094477286	0.061153910094477286	0.010912276072969662	0.087	0.05	0.05186589752248785	NA
ANXA5	0.08158933955788986	0.25932803374916824	0.18631185391220953	0.2342121675336415	0.21706610649562966	0.19841120686797742	0.26	0.43	0.11028030650221811	0.18203936744134755
ANXA6	0.016544435923912887	0.01489829923190066	0.0987618368916215	0.05209197649174544	0.05708468011473287	0.011690817924541156	0.089	0.062	0.00436445018014984	3.857435255095372e-4
AOAH	0.06924917095035367	0.04383297982710427	0.02542824062206805	0.027660988710594858	0.02603836742989597	0.060556714397523595	0.1	0.16	0.017726249382907927	NA
AP1AR	0.018151580703331924	5.612077273570088e-4	0.004886457355279186	4.0164807979181617e-4	0.0019849095600784216	0.001002695129502843	0.031	0.14	NA	1.3902005352649313e-6
AP1G1	0.0014471914707333317	0.0011386473895321602	0.003666969662188466	8.979918726807538e-4	6.873526142887726e-4	0.0029001576879547067	-0.0011	0.076	1.556232347005228e-4	1.168265371529363e-5
AP1G2	6.667127425220488e-4	0.0011119811328793377	0.0034740512193860386	0.003311369298187528	0.01577209055163602	0.0018586133009849686	0.05	0.11	0.0016059380023545715	0.00452220276670456
AP1M1	0.02123654448307919	0.038652253192356115	0.04230531377875851	0.03604104155296176	0.03449885792962578	0.1014585125319384	0.15	0.15	3.6185309817068787e-4	0.002923456741730634
AP1S1	0.021424158251414166	0.0013383036501328181	0.017858644800381407	3.0356559736327037e-5	0.00251033678067672	0.005942589362715627	0.2	0.026	0.0025701037572447446	NA
AP1S3	0.0011898923671478673	6.661792949407698e-4	0.011863239029502542	0.00398894722606717	8.176238483467905e-5	7.424436264545072e-4	0.005	0.027	0.008917528728614722	6.174726065399017e-4
AP2A2	5.680557318246652e-6	0.0016400520268390541	0.017465678600933506	0.002483439782092005	0.011490892099796292	0.024088637714557777	0.17	0.03	0.024203775556604253	0.003715485481933683
AP3D1	0.0042005373910966644	0.044011602424364846	0.033691391115262766	0.08263084698514127	0.020330422574861905	0.0789628866614166	0.13	0.14	0.0029743310174771566	0.031096452574761915
AP3M2	0.042487007195728684	0.053952689140089286	0.16786062192955303	0.0546046452137512	0.06600595223601603	0.294092815355322	0.19	0.41	0.042369525706202164	0.1760328355319545
AP3S2	0.07047297588293062	0.09338209398076285	0.015663055001026407	0.05080655237546797	0.05682322068871031	0.0054661045666722675	0.34	0.23	0.08612959637506641	0.0012277082465156398
AP4E1	6.563058680554445e-6	4.4856268378404656e-5	0.00845345444866046	4.8358884338189735e-8	6.047733606412159e-4	0.0021401905030905654	0.018	0.042	4.439650136322168e-4	0.01046910900445927
AP4M1	0.10568095027113647	0.2630969060453865	0.12282971413116581	0.0810026383108546	0.07007847690929653	0.12970711863529574	0.37	0.42	0.1071352703295405	0.14068322916444173
APAF1	9.528864149532813e-4	0.005118558183851355	2.0445981844663378e-4	6.639884626245757e-4	4.381834184701095e-6	0.015886529674567478	0.07	0.022	0.00542755747020552	0.015255174645881414
APBB1IP	0.04680208321994204	0.039460849440501385	0.040915876253702674	0.09036377012413968	0.05520066014999895	0.22365304284406118	0.07	0.35	0.047069913209322946	0.0446945350797576
APBB2	0.11698168270264696	0.08902388664099332	0.0015766695209314307	0.03937945842397152	0.034875212675103545	0.0026609973303516653	0.21	0.11	0.03718606362763713	1.3170497789074262e-4
APBB3	0.0055939851438130805	0.0015776367631484432	0.05177905758571041	0.002878855689936974	0.0029453104609651532	0.027604841941426574	0.0055	0.075	0.0011457879033892216	NA
APEH	3.6195712510593553e-4	0.01804893990443407	0.06989520459204822	0.017382097981952654	0.0027091214430317316	0.06437885984514831	-6.2e-4	0.24	0.0083973577669604	0.010871844447750027
APH1B	0.026919805085339654	0.07642423286185264	0.011420237440944557	0.039578966684810986	0.023263821455571848	0.010923048371141551	0.15	0.11	0.009090910226985167	NA
APIP	0.18969793074425828	6.239460533948741e-4	0.0012072844303051076	0.13005966990894266	0.0584454686332933	0.031367104813464185	0.66	0.31	0.3430757792448847	NA
APLF	0.006448421110570934	0.0017955935625221472	0.04477189056005596	0.011670453077828125	0.05943077706889325	0.014916057629339103	0.021	0.0018	0.017890793813531636	0.007258182653668389
APLP2	0.017669530035270647	0.005220936189966079	0.0010762265022347805	8.4421379374505e-4	0.0030154570689276588	0.0015073249591842268	0.034	0.053	0.005710958363525857	0.0013898436631096366
APOA1BP	0.01920005070035469	0.020766615204666203	0.02958757897365995	0.009993025707327494	0.006738334647304182	0.02924509747431005	0.065	0.026	0.0015768088041597603	5.324123036795021e-6
APOBEC3D	0.016362659455224995	3.2713442989833853e-4	0.006858452089205799	0.0161198041238224	0.022600043740732694	0.011050260042932135	0.13	0.052	0.025383828453058387	NA
APOBEC3F	0.15645965461021305	8.224520582146157e-5	0.015664298846451426	0.0038206748159721545	0.011084362402523806	0.0295952950855535	0.37	0.056	0.001174755156908298	NA
APOBEC3G	8.376693967830343e-5	0.0016377795420978926	5.701203668282961e-4	0.0023448178151656996	0.02271089453203645	0.03625071552540744	0.031	0.025	0.0010089468187319775	NA
APOBEC3H	9.645298200865231e-4	0.015589550313042785	0.005953266325013177	0.021877381511875474	0.047251127203553574	0.025177899900577207	0.023	0.048	0.011813945923819718	6.006663649325939e-4
APOL2	8.52231880009395e-4	0.03247892772866362	0.009693699192422918	0.0015852893935221393	0.0034325395589394504	0.010652545448180695	0.021	0.076	2.1727705853813432e-6	3.513930569747443e-4
APOL4	0.05140972381089434	0.020129873597347178	0.1913099991109864	0.11020337805211639	0.13937588171610638	0.17624434476108822	0.087	0.011	0.046678511455478994	NA
APOLD1	0.15069470012825253	0.14278227442087954	0.1179550043285573	0.14173562574491647	0.13223947202477887	0.16604211626996276	0.2	0.19	0.1433937215902356	0.06786448606973276
APPBP2	9.946367413340854e-5	0.005639074515595466	5.767696485661902e-4	8.900159973054453e-6	2.205684307409258e-4	0.026738151934085814	0.0076	0.053	7.323391166083142e-4	0.00137037982833377
APPL2	0.002741308272184925	0.004193231978371662	3.1669254949502835e-4	0.021636746476567707	0.011483469890974117	0.008527823927946942	0.07	0.099	0.0015225628550297233	1.174560046069312e-4
APRT	0.02402066643363571	0.3722887935261954	0.013707646293148473	0.01274494715054482	0.022790956434906265	0.10089175854560085	0.079	0.66	0.022702780088303672	0.10261163145659619
APTX	0.002187353102165037	0.0035754702731676962	0.04670297716922234	0.005427968407255396	6.311985325755481e-4	0.013871168048414751	0.034	0.057	0.00306136594031966	NA
AQR	0.0024644508178404924	0.01916402055553243	0.0071606313569064425	0.00862065160856	0.0086653795994907825	0.022797297119645114	0.0075	0.27	0.001428787393126729	0.005680416664540278
ARF3	0.006999876723149064	3.73627504750167e-4	0.08367780060712747	0.04337929369420772	0.0010863817290929089	0.013633566244380807	0.027	0.024	0.008208857168890558	1.4592024519444378e-4
ARF6	0.0010393192787064567	1.4788140881167008e-4	0.012213485929714323	0.008968610818936485	0.011222157367866538	6.497466533610922e-4	0.07	0.0067	4.085204824467737e-6	2.780342618053397e-4
ARFGAP2	0.012271672712476409	0.02224003059606371	0.008181790983733672	0.0036392062629036176	0.01327287499470531	1.6608603009911722e-5	0.11	0.28	0.0015427355572751925	0.0033558299266240347
ARFGAP3	0.004249690505033105	0.004742391523775917	2.878580769177622e-4	8.963481808019761e-4	1.4122242170781923e-4	7.557404187644738e-5	0.3	0.012	NA	0.004308207168047073
ARFGEF2	0.012745486026141103	0.007526775762592927	0.018321819194731796	4.119240172810047e-4	0.005960034243231723	0.06492069148245878	0.0013	0.056	2.4399279305613045e-4	7.373701033766573e-4
ARFIP1	0.026827014783922194	0.009546446820057453	0.01964397712811417	0.04008781096832871	0.029745403771905047	0.13660504326539347	0.24	0.17	0.03985970367472934	0.0015261528609718908
ARG2	7.148024246875105e-4	4.680395189058908e-5	0.024680311353264487	0.005881346608661105	0.0021065834846459943	8.148605452627119e-5	0.013	0.032	0.0066093314368581065	0.0015015477924383094
ARHGAP12	0.006073693069276134	0.0034298025440171447	0.011901623333622841	0.01404671163308549	0.005649927586731394	0.006037093736966607	0.093	0.037	5.663230183283293e-5	0.0018315079094882527
ARHGAP15	0.007843773814209885	5.68306440986166e-6	0.03330518860948551	0.013964875107649221	0.03769278309528593	0.060581030965317605	0.02	0.013	0.0036135384326095184	0.0010323948266051622
ARHGAP17	0.0029052000250881327	0.004664657594243476	0.001889064246130286	0.0021844070933994078	1.832385131161969e-4	0.019318932341627595	0.0071	0.053	0.003478126082087436	0.013176571091275915
ARHGAP18	0.04176898648821742	0.048924607376456576	0.05749202145533342	0.025951084631368807	0.010284799334869305	0.04641329845581107	0.13	0.23	NA	NA
ARHGAP22	0.03312160757218259	0.011063150605083649	0.05314497035005702	0.0528720805905148	0.0338752236555056	0.09098519731655957	0.053	0.1	0.03088066584105327	3.009158973615128e-4
ARHGAP24	0.05161914896365486	0.009657679242835884	7.238904585822416e-4	0.07790173616459517	0.11182678441995746	0.08450648827862224	0.094	0.058	0.0743985587749243	0.015297927700635861
ARHGAP25	0.00221381749116653	0.00270237621796522	0.28984455026226447	0.00432544241513875	0.128550916563472	0.017881608791254056	0.11	0.0058	0.04605406817502251	8.200544939728975e-5
